x,y
9.436739,-1.478082
9.44246,-1.486916
9.451039999999999,-1.486916
9.44818,-1.483971
9.439599000000001,-1.481026
9.431019000000001,-1.478082
9.433879,-1.4751370000000001
9.439599000000001,-1.472192
9.44246,-1.472192
9.4539,-1.472192
9.471058,-1.498694
9.502511,-1.525196
9.579689,-1.525196
9.719663,-1.492805
9.913718,-1.428021
10.121787,-1.333783
10.269836,-1.2483739999999999
10.474599000000001,-1.13645
10.667736999999999,-1.018627
10.922985,-0.8035760000000001
11.146674,-0.582611
11.446274,-0.332163
11.719880999999999,-0.096435
12.007009,0.130456
12.276688,0.354396
12.557018,0.5400229999999999
12.850708000000001,0.7020689999999999
13.076802,0.828752
13.344228,0.9583719999999999
13.555522,1.079146
13.769214000000002,1.188129
13.979748,1.3147739999999999
14.176084,1.450241
14.410687,1.582747
14.625537,1.724068
14.834473999999998,1.9154060000000002
15.073158,2.144955
15.256607999999998,2.3714939999999998
15.469773000000002,2.580315
15.644351,2.777308
15.834954999999999,2.974236
16.006192000000002,3.1740310000000003
16.160867,3.403112
16.331544,3.637954
16.474899,3.831607
16.620739999999998,4.025172
16.769054999999998,4.192268
16.925209,4.382729
17.027376999999998,4.517459
17.124064999999998,4.687263
17.223334,4.836506
17.354635000000002,4.997381
17.450981,5.111408
17.539208,5.213705
17.579284,5.283832
17.608660999999998,5.34226
17.60065,5.3860730000000006
17.587297,5.421119
17.563256,5.441561
17.541881,5.456161
17.499116,5.467841
17.445631,5.467841
17.389438000000002,5.467841
17.349279,5.462001
17.317139,5.459080999999999
17.298385999999997,5.459080999999999
17.279629,5.450321
17.274269,5.441561
17.279629,5.4328
17.295707,5.42696
17.317139,5.421119
17.330532,5.400676
17.341245,5.380232
17.346601,5.365628
17.349279,5.365628
17.357312,5.365628
17.370699,5.365628
17.376054,5.365628
17.381408,5.365628
17.376054,5.380232
17.376054,5.406517
17.378731,5.429880000000001
17.381408,5.441561
17.381408,5.444481
17.386761,5.441561
17.389438000000002,5.435721
17.394791,5.435721
17.392115,5.450321
17.394791,5.4649209999999995
17.400144,5.462001
17.413525,5.453241
17.421552,5.444481
17.426904,5.444481
17.426904,5.447401
17.442956,5.447401
17.456329999999998,5.450321
17.461679999999998,5.450321
17.453656,5.447401
17.448306,5.447401
17.450981,5.450321
17.456329999999998,5.459080999999999
17.464354,5.470761
17.469703,5.4766010000000005
17.469703,5.4766010000000005
17.480399,5.4766010000000005
17.493769,5.4766010000000005
17.493769,5.4882800000000005
17.483073,5.499958
17.472376999999998,5.508717
17.475051,5.508717
17.472376999999998,5.502878
17.472376999999998,5.497039
17.475051,5.491199
17.483073,5.497039
17.493769,5.502878
17.501789000000002,5.508717
17.501789000000002,5.511636
17.491095,5.514556
17.477725,5.523314
17.464354,5.534991000000001
17.467028,5.543749
17.467028,5.543749
17.461679999999998,5.546668
17.456329999999998,5.549587
17.448306,5.552506
17.429579,5.555425
17.413525,5.555425
17.400144,5.543749
17.408173,5.532072
17.413525,5.526233
17.413525,5.53791
17.410849,5.549587
17.408173,5.558344
17.408173,5.558344
17.402820000000002,5.555425
17.400144,5.558344
17.397468,5.558344
17.394791,5.558344
17.400144,5.552506
17.405497,5.552506
17.408173,5.558344
17.402820000000002,5.564182
17.394791,5.567101
17.384085,5.564182
17.376054,5.561262999999999
17.376054,5.561262999999999
17.381408,5.558344
17.384085,5.555425
17.384085,5.549587
17.384085,5.546668
17.381408,5.555425
17.376054,5.567101
17.373376999999998,5.578776
17.373376999999998,5.587532
17.378731,5.590451
17.384085,5.590451
17.381408,5.587532
17.376054,5.587532
17.378731,5.590451
17.384085,5.593369999999999
17.386761,5.5962879999999995
17.384085,5.599207
17.386761,5.602126
17.389438000000002,5.602126
17.394791,5.599207
17.392115,5.5962879999999995
17.389438000000002,5.605044
17.389438000000002,5.616718
17.389438000000002,5.625473
17.389438000000002,5.625473
17.392115,5.622555
17.394791,5.622555
17.400144,5.622555
17.402820000000002,5.625473
17.405497,5.625473
17.402820000000002,5.625473
17.402820000000002,5.625473
17.400144,5.625473
17.402820000000002,5.628391000000001
17.402820000000002,5.6371459999999995
17.405497,5.645901
17.402820000000002,5.651737000000001
17.400144,5.645901
17.397468,5.640064
17.392115,5.63131
17.389438000000002,5.63131
17.384085,5.63131
17.384085,5.634228
17.381408,5.6371459999999995
17.381408,5.6371459999999995
17.381408,5.640064
17.381408,5.640064
17.389438000000002,5.640064
17.400144,5.640064
17.410849,5.640064
17.418877,5.640064
17.424228,5.63131
17.429579,5.625473
17.424228,5.616718
17.426904,5.616718
17.429579,5.622555
17.429579,5.625473
17.426904,5.628391000000001
17.426904,5.628391000000001
17.424228,5.625473
17.424228,5.634228
17.421552,5.640064
17.424228,5.640064
17.429579,5.628391000000001
17.421552,5.6138
17.405497,5.610881
17.392115,5.6138
17.392115,5.616718
17.389438000000002,5.622555
17.386761,5.625473
17.384085,5.625473
17.381408,5.63131
17.378731,5.640064
17.381408,5.6488190000000005
17.384085,5.651737000000001
17.386761,5.651737000000001
17.389438000000002,5.642983
17.392115,5.634228
17.392115,5.616718
17.389438000000002,5.610881
17.384085,5.605044
17.376054,5.610881
17.376054,5.6138
17.376054,5.619636
17.378731,5.616718
17.378731,5.6138
17.378731,5.622555
17.370699,5.634228
17.35999,5.6488190000000005
17.351957000000002,5.651737000000001
17.349279,5.651737000000001
17.349279,5.651737000000001
17.351957000000002,5.63131
17.351957000000002,5.607963
17.349279,5.5962879999999995
17.346601,5.602126
17.341245,5.607963
17.338567,5.607963
17.335889,5.6138
17.335889,5.610881
17.338567,5.607963
17.338567,5.602126
17.335889,5.602126
17.335889,5.599207
17.335889,5.607963
17.335889,5.619636
17.333211,5.63131
17.327854000000002,5.634228
17.314460999999998,5.628391000000001
17.301064999999998,5.619636
17.295707,5.610881
17.303745000000003,5.610881
17.314460999999998,5.6138
17.322497,5.619636
17.333211,5.63131
17.335889,5.642983
17.330532,5.6488190000000005
17.325175,5.6488190000000005
17.325175,5.6371459999999995
17.325175,5.625473
17.325175,5.610881
17.325175,5.607963
17.322497,5.6138
17.319817999999998,5.622555
17.317139,5.628391000000001
17.317139,5.628391000000001
17.317139,5.628391000000001
17.319817999999998,5.625473
17.325175,5.622555
17.327854000000002,5.622555
17.322497,5.619636
17.314460999999998,5.619636
17.306424,5.616718
17.306424,5.6138
17.303745000000003,5.610881
17.303745000000003,5.610881
17.303745000000003,5.610881
17.306424,5.610881
17.306424,5.607963
17.301064999999998,5.607963
17.298385999999997,5.6138
17.301064999999998,5.619636
17.303745000000003,5.616718
17.306424,5.605044
17.309103,5.593369999999999
17.311782,5.590451
17.314460999999998,5.599207
17.309103,5.610881
17.303745000000003,5.616718
17.298385999999997,5.610881
17.290348,5.607963
17.279629,5.605044
17.274269,5.605044
17.271589000000002,5.602126
17.268909,5.602126
17.266229,5.602126
17.276949,5.605044
17.284988000000002,5.605044
17.287668,5.616718
17.276949,5.628391000000001
17.266229,5.640064
17.263548,5.640064
17.263548,5.628391000000001
17.268909,5.6138
17.268909,5.625473
17.266229,5.6488190000000005
17.260868,5.672162999999999
17.260868,5.666327
17.258187,5.660491
17.258187,5.654655
17.258187,5.654655
17.258187,5.654655
17.260868,5.654655
17.263548,5.654655
17.263548,5.657573
17.263548,5.657573
17.255507,5.660491
17.244784,5.663409
17.236741000000002,5.666327
17.239422,5.669245
17.244784,5.666327
17.247465,5.67508
17.247465,5.686751
17.247465,5.698422
17.244784,5.698422
17.239422,5.695504
17.247465,5.689669
17.258187,5.680916000000001
17.268909,5.669245
17.271589000000002,5.672162999999999
17.274269,5.67508
17.266229,5.67508
17.255507,5.67508
17.258187,5.672162999999999
17.271589000000002,5.672162999999999
17.284988000000002,5.67508
17.284988000000002,5.683834
17.279629,5.6925870000000005
17.271589000000002,5.695504
17.266229,5.70134
17.263548,5.70134
17.266229,5.695504
17.266229,5.689669
17.266229,5.680916000000001
17.263548,5.686751
17.260868,5.689669
17.258187,5.6925870000000005
17.258187,5.6925870000000005
17.258187,5.695504
17.258187,5.698422
17.260868,5.6925870000000005
17.263548,5.683834
17.268909,5.683834
17.274269,5.686751
17.263548,5.6925870000000005
17.250146,5.686751
17.236741000000002,5.683834
17.239422,5.680916000000001
17.244784,5.683834
17.247465,5.686751
17.250146,5.686751
17.250146,5.686751
17.247465,5.6925870000000005
17.239422,5.695504
17.23406,5.695504
17.236741000000002,5.689669
17.242103,5.686751
17.236741000000002,5.686751
17.226016,5.689669
17.226016,5.689669
17.236741000000002,5.6925870000000005
17.250146,5.695504
17.252826000000002,5.695504
17.255507,5.6925870000000005
17.255507,5.683834
17.250146,5.67508
17.244784,5.67508
17.231379,5.686751
17.226016,5.6925870000000005
17.223334,5.689669
17.220653,5.683834
17.212608,5.67508
17.209926,5.669245
17.212608,5.672162999999999
17.215289000000002,5.680916000000001
17.215289000000002,5.680916000000001
17.215289000000002,5.67508
17.217971,5.666327
17.220653,5.666327
17.220653,5.669245
17.223334,5.672162999999999
17.223334,5.6779980000000005
17.223334,5.6779980000000005
17.220653,5.680916000000001
17.217971,5.683834
17.217971,5.689669
17.220653,5.689669
17.215289000000002,5.689669
17.209926,5.689669
17.204562,5.689669
17.209926,5.6925870000000005
17.212608,5.695504
17.215289000000002,5.70134
17.217971,5.70134
17.217971,5.70134
17.220653,5.6925870000000005
17.217971,5.683834
17.215289000000002,5.67508
17.212608,5.666327
17.204562,5.663409
17.199198000000003,5.669245
17.191151,5.6779980000000005
17.193832999999998,5.689669
17.193832999999998,5.686751
17.196514999999998,5.686751
17.191151,5.686751
17.18042,5.686751
17.172372,5.689669
17.167006,5.6925870000000005
17.167006,5.6925870000000005
17.169689,5.6925870000000005
17.177737,5.6925870000000005
17.188468,5.683834
17.193832999999998,5.67508
17.188468,5.67508
17.177737,5.686751
17.169689,5.695504
17.169689,5.698422
17.172372,5.698422
17.175055,5.6925870000000005
17.172372,5.686751
17.169689,5.6779980000000005
17.169689,5.672162999999999
17.172372,5.669245
17.177737,5.6779980000000005
17.177737,5.6925870000000005
17.175055,5.707175
17.172372,5.704257
17.172372,5.704257
17.18042,5.704257
17.188468,5.707175
17.185786,5.707175
17.172372,5.7100919999999995
17.156272,5.7100919999999995
17.150904999999998,5.71301
17.161639,5.71301
17.177737,5.7100919999999995
17.193832999999998,5.7100919999999995
17.196514999999998,5.7100919999999995
17.196514999999998,5.7100919999999995
17.188468,5.70134
17.183103,5.689669
17.18042,5.6779980000000005
17.18042,5.6779980000000005
17.191151,5.683834
17.199198000000003,5.686751
17.217971,5.6925870000000005
17.223334,5.689669
17.20188,5.683834
17.175055,5.67508
17.150904999999998,5.672162999999999
17.156272,5.672162999999999
17.167006,5.669245
17.169689,5.669245
17.172372,5.672162999999999
17.175055,5.67508
17.185786,5.67508
17.193832999999998,5.67508
17.204562,5.683834
17.204562,5.695504
17.196514999999998,5.704257
17.183103,5.698422
17.172372,5.689669
17.164322,5.686751
17.167006,5.689669
17.164322,5.6925870000000005
17.158956,5.695504
17.153589,5.695504
17.150904999999998,5.689669
17.158956,5.683834
17.172372,5.6779980000000005
17.185786,5.683834
17.188468,5.686751
17.188468,5.680916000000001
17.188468,5.672162999999999
17.185786,5.669245
17.185786,5.67508
17.18042,5.6779980000000005
17.177737,5.683834
17.175055,5.686751
17.175055,5.683834
17.175055,5.6779980000000005
17.177737,5.666327
17.18042,5.657573
17.172372,5.645901
17.161639,5.640064
17.150904999999998,5.6371459999999995
17.150904999999998,5.634228
17.148222,5.63131
17.145538000000002,5.628391000000001
17.145538000000002,5.616718
17.148222,5.581695
17.153589,5.552506
17.191151,5.497039
17.274269,5.444481
17.413525,5.388994
17.557911999999998,5.330575
17.704736999999998,5.23416
17.838007,5.061708
18.005642,4.856985
18.175613000000002,4.643356
18.355844,4.432526
18.496059,4.142440000000001
18.596449,3.8081379999999996
18.649238,3.441282
18.651877,3.1093990000000002
18.649238,2.786127
18.633405,2.480324
18.593808,2.192034
18.51456,1.897746
18.392904,1.582747
18.263125,1.273542
18.130496,0.999613
18.008301,0.743315
17.888597,0.507612
17.7634,0.298412
17.63269,0.10393599999999999
17.499116,-0.066969
17.378731,-0.252606
17.263548,-0.41466499999999995
17.172372,-0.5708260000000001
17.083791,-0.6886770000000001
17.000501999999997,-0.791792
16.944038,-0.921415
16.919829,-1.053975
16.919829,-1.198304
16.917139000000002,-1.3131680000000001
16.949417,-1.4398
16.992438,-1.5428629999999999
17.046186,-1.616473
17.091847,-1.693022
17.129434,-1.751901
17.158956,-1.804889
17.188468,-1.825495
17.212608,-1.8372700000000002
17.23406,-1.834326
17.231379,-1.813721
17.228697,-1.7842830000000003
17.223334,-1.746013
17.209926,-1.7165740000000003
17.193832999999998,-1.6783009999999998
17.18042,-1.660636
17.177737,-1.6547479999999999
17.183103,-1.6635799999999998
17.188468,-1.6694689999999999
17.191151,-1.666525
17.191151,-1.675357
17.183103,-1.684189
17.18042,-1.69891
17.175055,-1.704798
17.177737,-1.71363
17.183103,-1.722462
17.196514999999998,-1.746013
17.207244,-1.76662
17.215289000000002,-1.7931150000000002
17.215289000000002,-1.8019459999999998
17.215289000000002,-1.810777
17.215289000000002,-1.813721
17.212608,-1.8196080000000001
17.212608,-1.8196080000000001
17.212608,-1.813721
17.212608,-1.8196080000000001
17.212608,-1.828439
17.212608,-1.8313830000000002
17.209926,-1.828439
17.20188,-1.822552
17.193832999999998,-1.822552
17.185786,-1.825495
17.185786,-1.825495
17.185786,-1.825495
17.185786,-1.828439
17.188468,-1.8372700000000002
17.188468,-1.8461009999999998
17.188468,-1.8519880000000002
17.185786,-1.8519880000000002
17.177737,-1.854931
17.169689,-1.854931
17.156272,-1.857875
17.156272,-1.854931
17.153589,-1.849044
17.153589,-1.840213
17.150904999999998,-1.8372700000000002
17.145538000000002,-1.8372700000000002
17.142854,-1.834326
17.142854,-1.834326
17.142854,-1.8372700000000002
17.142854,-1.849044
17.14017,-1.857875
17.14017,-1.849044
17.137486,-1.834326
17.132118,-1.8313830000000002
17.121381,-1.8461009999999998
17.110642000000002,-1.854931
17.105273,-1.8519880000000002
17.110642000000002,-1.8519880000000002
17.113326999999998,-1.854931
17.116011999999998,-1.854931
17.107958,-1.8519880000000002
17.099903,-1.8519880000000002
17.091847,-1.854931
17.091847,-1.860818
17.091847,-1.8667049999999998
17.094532,-1.8667049999999998
17.097217999999998,-1.8667049999999998
17.102588,-1.863762
17.105273,-1.8667049999999998
17.110642000000002,-1.8667049999999998
17.110642000000002,-1.863762
17.107958,-1.863762
17.105273,-1.8667049999999998
17.105273,-1.8696490000000001
17.102588,-1.8696490000000001
17.102588,-1.8667049999999998
17.110642000000002,-1.8667049999999998
17.118696,-1.8696490000000001
17.124064999999998,-1.8696490000000001
17.113326999999998,-1.875536
17.102588,-1.8814229999999998
17.091847,-1.8873099999999998
17.089161999999998,-1.890253
17.089161999999998,-1.893197
17.089161999999998,-1.8961400000000002
17.089161999999998,-1.899083
17.089161999999998,-1.9020270000000001
17.091847,-1.9020270000000001
17.102588,-1.8961400000000002
17.110642000000002,-1.8873099999999998
17.116011999999998,-1.8667049999999998
17.116011999999998,-1.8519880000000002
17.110642000000002,-1.843157
17.105273,-1.854931
17.102588,-1.863762
17.086476,-1.8696490000000001
17.073048,-1.8725919999999998
17.059618,-1.8873099999999998
17.062304,-1.9079139999999999
17.086476,-1.9432330000000002
17.113326999999998,-1.987381
17.177737,-2.052127
17.290348,-2.1139240000000004
17.483073,-2.193371
17.696735,-2.308113
17.880611,-2.4493080000000003
18.098636,-2.611057
18.342605,-2.775704
18.625487,-2.993203
18.883751999999998,-3.260549
19.117612,-3.551236
19.353428,-3.850541
19.531149,-4.13791
19.651151000000002,-4.392849
19.742337,-4.6505410000000005
19.817813,-4.919745
19.888018,-5.185809
19.885419,-5.407845
19.867223000000003,-5.559671
19.849023000000003,-5.6997480000000005
19.872422,-5.828093
19.911406,-5.982611
19.94258,-6.107911
19.960759,-6.241889
19.976337,-6.352514
19.997104,-6.451454
20.020459,-6.527088
20.036026,-6.605607000000001
20.01527,-6.675381
19.989317,-6.736416
19.898414000000002,-6.777098
19.796999,-6.806152
19.661578,-6.811963
19.520706,-6.817773
19.374356,-6.823583
19.209398,-6.820678
19.057239000000003,-6.817773
18.941620999999998,-6.797436
18.875857999999997,-6.74804
18.867963,-6.66666
18.881121,-6.593976
18.931103,-6.532905
18.994195,-6.4805470000000005
19.083494,-6.413628
19.193671,-6.367066
19.293228,-6.332139
19.356044,-6.320496
19.400509,-6.320496
19.439723,-6.337961
19.476306,-6.375797
19.478919,-6.413628
19.478919,-6.445635
19.478919,-6.454363
19.478919,-6.454363
19.473694000000002,-6.454363
19.471080999999998,-6.454363
19.468467999999998,-6.457273000000001
19.468467999999998,-6.463091
19.465856,-6.466001
19.463243,-6.466001
19.46063,-6.463091
19.455404,-6.457273000000001
19.447564,-6.454363
19.447564,-6.463091
19.450177,-6.471819
19.447564,-6.4805470000000005
19.442337,-6.471819
19.43711,-6.463091
19.434496,-6.460182
19.439723,-6.463091
19.447564,-6.46891
19.452791,-6.46891
19.452791,-6.474728
19.452791,-6.4776370000000005
19.444951,-6.483455999999999
19.431882,-6.486365
19.410968,-6.489274
19.395279000000002,-6.495092
19.384819,-6.498001
19.374356,-6.503818
19.361276999999998,-6.506727
19.340345000000003,-6.512544999999999
19.332494,-6.515453
19.324642,-6.509636
19.322025,-6.498001
19.319407,-6.483455999999999
19.319407,-6.483455999999999
19.319407,-6.492183
19.322025,-6.512544999999999
19.303701,-6.529997
19.282754,-6.532905
19.272279,-6.527088
19.282754,-6.521271
19.293228,-6.518362000000001
19.285373,-6.521271
19.277517,-6.529997
19.269660000000002,-6.544539
19.274898,-6.556172
19.282754,-6.547447
19.29061,-6.5416300000000005
19.295846,-6.535814
19.301083,-6.535814
19.303701,-6.535814
19.303701,-6.532905
19.301083,-6.532905
19.308937,-6.529997
19.322025,-6.529997
19.337728,-6.529997
19.337728,-6.529997
19.335110999999998,-6.524179
19.332494,-6.521271
19.332494,-6.515453
19.329877,-6.518362000000001
19.327258999999998,-6.521271
19.335110999999998,-6.527088
19.350811,-6.535814
19.35866,-6.538722
19.35866,-6.538722
19.353428,-6.538722
19.35866,-6.538722
19.361276999999998,-6.535814
19.363893,-6.529997
19.369125,-6.529997
19.37174,-6.529997
19.37174,-6.535814
19.37174,-6.535814
19.369125,-6.538722
19.366509,-6.5416300000000005
19.37174,-6.544539
19.379588000000002,-6.547447
19.390048999999998,-6.5416300000000005
19.392664,-6.535814
19.395279000000002,-6.529997
19.397895000000002,-6.535814
19.392664,-6.544539
19.387434,-6.5532639999999995
19.382203,-6.556172
19.382203,-6.559080000000001
19.384819,-6.561988
19.384819,-6.564896000000001
19.384819,-6.564896000000001
19.387434,-6.564896000000001
19.387434,-6.573621000000001
19.382203,-6.582345
19.376972,-6.591067999999999
19.376972,-6.582345
19.379588000000002,-6.5707130000000005
19.384819,-6.5707130000000005
19.384819,-6.5794369999999995
19.387434,-6.58816
19.384819,-6.582345
19.37174,-6.576528999999999
19.35866,-6.582345
19.348195,-6.593976
19.348195,-6.605607000000001
19.345578,-6.6085139999999996
19.345578,-6.611422
19.342961,-6.611422
19.342961,-6.611422
19.342961,-6.611422
19.340345000000003,-6.614330000000001
19.342961,-6.617236999999999
19.342961,-6.617236999999999
19.337728,-6.611422
19.332494,-6.605607000000001
19.329877,-6.614330000000001
19.329877,-6.628867
19.329877,-6.643403
19.329877,-6.646311
19.329877,-6.649217999999999
19.332494,-6.652125
19.335110999999998,-6.655032
19.337728,-6.655032
19.337728,-6.652125
19.322025,-6.649217999999999
19.303701,-6.646311
19.285373,-6.643403
19.282754,-6.643403
19.287991,-6.643403
19.293228,-6.649217999999999
19.298465,-6.655032
19.301083,-6.652125
19.285373,-6.643403
19.269660000000002,-6.646311
19.259183,-6.657939
19.264421,-6.66666
19.269660000000002,-6.663753
19.267039999999998,-6.669567
19.264421,-6.678286999999999
19.259183,-6.678286999999999
19.253944,-6.672474
19.253944,-6.66666
19.253944,-6.675381
19.253944,-6.684100999999999
19.253944,-6.689914
19.264421,-6.6870080000000005
19.269660000000002,-6.684100999999999
19.274898,-6.684100999999999
19.267039999999998,-6.684100999999999
19.264421,-6.684100999999999
19.264421,-6.6811940000000005
19.259183,-6.678286999999999
19.248704,-6.672474
19.240845,-6.669567
19.240845,-6.66666
19.235604000000002,-6.672474
19.230364,-6.675381
19.235604000000002,-6.678286999999999
19.251324,-6.6811940000000005
19.269660000000002,-6.6811940000000005
19.274898,-6.684100999999999
19.277517,-6.684100999999999
19.272279,-6.684100999999999
19.251324,-6.6870080000000005
19.235604000000002,-6.689914
19.222502,-6.689914
19.225123,-6.692821
19.225123,-6.689914
19.227743,-6.6870080000000005
19.235604000000002,-6.6811940000000005
19.243465,-6.6870080000000005
19.251324,-6.689914
19.248704,-6.698633999999999
19.243465,-6.701541000000001
19.240845,-6.701541000000001
19.243465,-6.692821
19.243465,-6.692821
19.246084,-6.695727000000001
19.251324,-6.692821
19.259183,-6.684100999999999
19.248704,-6.678286999999999
19.235604000000002,-6.678286999999999
19.227743,-6.663753
19.235604000000002,-6.646311
19.243465,-6.640496000000001
19.251324,-6.649217999999999
19.253944,-6.657939
19.253944,-6.663753
19.248704,-6.672474
19.240845,-6.675381
19.232984,-6.669567
19.230364,-6.655032
19.240845,-6.646311
19.253944,-6.634682000000001
19.256563,-6.631774000000001
19.240845,-6.634682000000001
19.227743,-6.637589
19.243465,-6.640496000000001
19.261802,-6.643403
19.272279,-6.643403
19.261802,-6.640496000000001
19.253944,-6.640496000000001
19.253944,-6.637589
19.256563,-6.631774000000001
19.253944,-6.617236999999999
19.248704,-6.605607000000001
19.256563,-6.596883999999999
19.264421,-6.593976
19.274898,-6.58816
19.272279,-6.5852520000000005
19.269660000000002,-6.582345
19.274898,-6.582345
19.282754,-6.58816
19.282754,-6.596883999999999
19.274898,-6.611422
19.274898,-6.617236999999999
19.285373,-6.617236999999999
19.293228,-6.602699
19.303701,-6.58816
19.311554,-6.582345
19.31679,-6.5852520000000005
19.311554,-6.58816
19.308937,-6.593976
19.311554,-6.599791000000001
19.308937,-6.6085139999999996
19.306319000000002,-6.614330000000001
19.306319000000002,-6.6085139999999996
19.308937,-6.599791000000001
19.311554,-6.591067999999999
19.311554,-6.58816
19.311554,-6.58816
19.306319000000002,-6.593976
19.303701,-6.602699
19.301083,-6.6085139999999996
19.314172,-6.605607000000001
19.332494,-6.599791000000001
19.345578,-6.593976
19.348195,-6.593976
19.332494,-6.596883999999999
19.314172,-6.599791000000001
19.308937,-6.605607000000001
19.31679,-6.611422
19.324642,-6.625960000000001
19.327258999999998,-6.637589
19.327258999999998,-6.628867
19.327258999999998,-6.611422
19.324642,-6.593976
19.324642,-6.58816
19.322025,-6.5852520000000005
19.324642,-6.591067999999999
19.324642,-6.599791000000001
19.322025,-6.6085139999999996
19.322025,-6.611422
19.319407,-6.617236999999999
19.322025,-6.620145
19.322025,-6.620145
19.322025,-6.617236999999999
19.322025,-6.611422
19.314172,-6.611422
19.303701,-6.611422
19.295846,-6.611422
19.295846,-6.605607000000001
19.293228,-6.5852520000000005
19.295846,-6.573621000000001
19.295846,-6.567805
19.303701,-6.5794369999999995
19.306319000000002,-6.5852520000000005
19.298465,-6.58816
19.287991,-6.591067999999999
19.287991,-6.593976
19.295846,-6.591067999999999
19.306319000000002,-6.5852520000000005
19.306319000000002,-6.5794369999999995
19.308937,-6.573621000000001
19.311554,-6.573621000000001
19.308937,-6.573621000000001
19.303701,-6.5707130000000005
19.298465,-6.567805
19.29061,-6.564896000000001
19.285373,-6.556172
19.277517,-6.550355000000001
19.274898,-6.5416300000000005
19.277517,-6.538722
19.280135,-6.5416300000000005
19.282754,-6.550355000000001
19.285373,-6.561988
19.285373,-6.567805
19.29061,-6.567805
19.295846,-6.567805
19.301083,-6.567805
19.301083,-6.567805
19.301083,-6.567805
19.301083,-6.573621000000001
19.298465,-6.582345
19.298465,-6.591067999999999
19.293228,-6.576528999999999
19.301083,-6.559080000000001
19.303701,-6.538722
19.303701,-6.535814
19.293228,-6.535814
19.298465,-6.535814
19.308937,-6.538722
19.319407,-6.535814
19.322025,-6.535814
19.322025,-6.5416300000000005
19.322025,-6.5532639999999995
19.319407,-6.567805
19.31679,-6.567805
19.314172,-6.5707130000000005
19.311554,-6.5794369999999995
19.314172,-6.591067999999999
19.31679,-6.602699
19.31679,-6.602699
19.314172,-6.605607000000001
19.324642,-6.611422
19.335110999999998,-6.611422
19.345578,-6.617236999999999
19.342961,-6.623052
19.348195,-6.617236999999999
19.356044,-6.602699
19.35866,-6.593976
19.356044,-6.602699
19.35866,-6.6085139999999996
19.363893,-6.611422
19.366509,-6.617236999999999
19.363893,-6.620145
19.361276999999998,-6.623052
19.356044,-6.623052
19.348195,-6.625960000000001
19.353428,-6.623052
19.361276999999998,-6.617236999999999
19.37174,-6.614330000000001
19.37174,-6.614330000000001
19.374356,-6.620145
19.376972,-6.628867
19.379588000000002,-6.640496000000001
19.382203,-6.643403
19.382203,-6.640496000000001
19.382203,-6.643403
19.382203,-6.646311
19.376972,-6.646311
19.366509,-6.643403
19.356044,-6.637589
19.353428,-6.628867
19.356044,-6.631774000000001
19.35866,-6.634682000000001
19.35866,-6.634682000000001
19.356044,-6.634682000000001
19.356044,-6.623052
19.353428,-6.611422
19.350811,-6.596883999999999
19.348195,-6.596883999999999
19.345578,-6.593976
19.342961,-6.591067999999999
19.340345000000003,-6.58816
19.337728,-6.58816
19.337728,-6.593976
19.345578,-6.596883999999999
19.350811,-6.599791000000001
19.35866,-6.602699
19.363893,-6.605607000000001
19.366509,-6.605607000000001
19.363893,-6.602699
19.363893,-6.605607000000001
19.363893,-6.620145
19.361276999999998,-6.637589
19.340345000000003,-6.646311
19.280135,-6.649217999999999
19.180562,-6.655032
19.00996,-6.6870080000000005
18.799508,-6.718978999999999
18.564759,-6.780003999999999
18.289626000000002,-6.858441
17.912551,-6.974597999999999
17.461679999999998,-7.079089
16.978996,-7.2067369999999995
16.488412,-7.325616
16.006192000000002,-7.458918
15.486151999999999,-7.580557000000001
15.007367000000002,-7.673188000000001
14.493371,-7.797598
14.054451,-7.890135000000001
13.624945,-7.999967999999999
13.232872,-8.083748
12.88423,-8.167492999999999
12.520610000000001,-8.291603
12.198088,-8.398332
11.880409,-8.490591
11.593017,-8.565519
11.293726,-8.643297
11.027792999999999,-8.715286
10.806759,-8.778613
10.627993,-8.821778
10.420589999999999,-8.876439
10.229991,-8.933959
10.036311999999999,-9.011583
9.85952,-9.09492
9.673969999999999,-9.149499
9.491074000000001,-9.186833
9.276494999999999,-9.227030000000001
9.061653,-9.255736
8.792021,-9.293047999999999
8.547866,-9.321743
8.335053,-9.370515
8.22568,-9.413538
8.165211,-9.453682
8.13353,-9.482351
8.147931,-9.502417
8.217042999999999,-9.533944
8.346561999999999,-9.571195
8.475996,-9.602708999999999
8.613963,-9.617032
8.728859,-9.602708999999999
8.849423,-9.576925
8.929755,-9.554003
8.992848,-9.528212
9.015786,-9.511016
9.021519999999999,-9.482351
8.984246,-9.468017999999999
8.875248,-9.456549
8.780538,-9.453682
8.657057,-9.456549
8.582353999999999,-9.459417
8.498998,-9.465150999999999
8.452992,-9.462284
8.421357,-9.459417
8.406976,-9.468017999999999
8.415605000000001,-9.485218
8.427109,-9.499551
8.441489,-9.502417
8.487497,-9.502417
8.527746,-9.499551
8.565111,-9.499551
8.567985,-9.502417
8.567985,-9.505283
8.562237,-9.505283
8.556489,-9.505283
8.550741,-9.502417
8.547866,-9.499551
8.536369,-9.499551
8.527746,-9.502417
8.521996000000001,-9.519614
8.527746,-9.536809
8.536369,-9.545406
8.547866,-9.536809
8.559363000000001,-9.531077999999999
8.570859,-9.533944
